"小選挙区","都道府県名","市区町村名","選挙区","政党名","候補者名","得票数"
"長野県第４区","長野県","木祖村","第４区","自由民主党","後藤　しげゆき","1121"
"長野県第４区","長野県","王滝村","第４区","自由民主党","後藤　しげゆき","277"
"長野県第４区","長野県","大桑村","第４区","自由民主党","後藤　しげゆき","1212"
"長野県第４区","長野県","岡谷市","第４区","自由民主党","後藤　しげゆき","12851"
"長野県第４区","長野県","諏訪市","第４区","自由民主党","後藤　しげゆき","13116"
"長野県第４区","長野県","茅野市","第４区","自由民主党","後藤　しげゆき","13681"
"長野県第４区","長野県","塩尻市","第４区","自由民主党","後藤　しげゆき","15361"
"長野県第４区","長野県","下諏訪町","第４区","日本共産党","たけだ　良介","3530"
"長野県第４区","長野県","富士見町","第４区","日本共産党","たけだ　良介","3030"
"長野県第４区","長野県","原村","第４区","日本共産党","たけだ　良介","1618"
"長野県第４区","長野県","上松町","第４区","日本共産党","たけだ　良介","769"
"長野県第４区","長野県","南木曽町","第４区","日本共産党","たけだ　良介","754"
"長野県第４区","長野県","木曽町","第４区","日本共産党","たけだ　良介","1827"
"長野県第４区","長野県","木祖村","第４区","日本共産党","たけだ　良介","434"
"長野県第４区","長野県","王滝村","第４区","日本共産党","たけだ　良介","132"
"長野県第４区","長野県","大桑村","第４区","日本共産党","たけだ　良介","645"
"長野県第４区","長野県","岡谷市","第４区","日本共産党","たけだ　良介","8349"
"長野県第４区","長野県","諏訪市","第４区","日本共産党","たけだ　良介","7481"
"長野県第４区","長野県","茅野市","第４区","日本共産党","たけだ　良介","9428"
"長野県第４区","長野県","塩尻市","第４区","日本共産党","たけだ　良介","12008"
"長野県第５区","長野県","辰野町","第５区","自由民主党","宮下　一郎","4725"
"長野県第５区","長野県","箕輪町","第５区","自由民主党","宮下　一郎","5537"
"長野県第５区","長野県","飯島町","第５区","自由民主党","宮下　一郎","2692"
"長野県第５区","長野県","南箕輪村","第５区","自由民主党","宮下　一郎","3566"
"長野県第５区","長野県","中川村","第５区","自由民主党","宮下　一郎","1284"
"長野県第５区","長野県","宮田村","第５区","自由民主党","宮下　一郎","2387"
"長野県第５区","長野県","松川町","第５区","自由民主党","宮下　一郎","2867"
"長野県第５区","長野県","高森町","第５区","自由民主党","宮下　一郎","2560"
"長野県第５区","長野県","阿南町","第５区","自由民主党","宮下　一郎","1236"
"長野県第５区","長野県","阿智村","第５区","自由民主党","宮下　一郎","1434"
"長野県第５区","長野県","平谷村","第５区","自由民主党","宮下　一郎","177"
"長野県第５区","長野県","根羽村","第５区","自由民主党","宮下　一郎","344"
"長野県第５区","長野県","下條村","第５区","自由民主党","宮下　一郎","863"
"長野県第５区","長野県","売木村","第５区","自由民主党","宮下　一郎","214"
"長野県第５区","長野県","天龍村","第５区","自由民主党","宮下　一郎","365"
"長野県第５区","長野県","泰阜村","第５区","自由民主党","宮下　一郎","494"
"長野県第５区","長野県","喬木村","第５区","自由民主党","宮下　一郎","1476"
"長野県第５区","長野県","豊丘村","第５区","自由民主党","宮下　一郎","1585"
"長野県第５区","長野県","大鹿村","第５区","自由民主党","宮下　一郎","280"
"長野県第５区","長野県","飯田市","第５区","自由民主党","宮下　一郎","18311"
"長野県第５区","長野県","伊那市","第５区","自由民主党","宮下　一郎","17767"
"長野県第５区","長野県","駒ヶ根市","第５区","自由民主党","宮下　一郎","7975"
"長野県第５区","長野県","辰野町","第５区","立憲民主党","福田　じゅんた","3847"
"長野県第５区","長野県","箕輪町","第５区","立憲民主党","福田　じゅんた","5415"
"長野県第５区","長野県","飯島町","第５区","立憲民主党","福田　じゅんた","1863"
"長野県第５区","長野県","南箕輪村","第５区","立憲民主党","福田　じゅんた","3285"
"長野県第５区","長野県","中川村","第５区","立憲民主党","福田　じゅんた","1091"
"長野県第５区","長野県","宮田村","第５区","立憲民主党","福田　じゅんた","1926"
"長野県第５区","長野県","松川町","第５区","立憲民主党","福田　じゅんた","2682"
"長野県第５区","長野県","高森町","第５区","立憲民主党","福田　じゅんた","2777"
"長野県第５区","長野県","阿南町","第５区","立憲民主党","福田　じゅんた","706"
"長野県第５区","長野県","阿智村","第５区","立憲民主党","福田　じゅんた","1303"
"長野県第５区","長野県","平谷村","第５区","立憲民主党","福田　じゅんた","59"
"長野県第５区","長野県","根羽村","第５区","立憲民主党","福田　じゅんた","152"
"長野県第５区","長野県","下條村","第５区","立憲民主党","福田　じゅんた","770"
"長野県第５区","長野県","売木村","第５区","立憲民主党","福田　じゅんた","88"
"長野県第５区","長野県","天龍村","第５区","立憲民主党","福田　じゅんた","198"
"長野県第５区","長野県","泰阜村","第５区","立憲民主党","福田　じゅんた","283"
"長野県第５区","長野県","喬木村","第５区","立憲民主党","福田　じゅんた","1321"
"長野県第５区","長野県","豊丘村","第５区","立憲民主党","福田　じゅんた","1471"
"長野県第５区","長野県","大鹿村","第５区","立憲民主党","福田　じゅんた","193"
"長野県第５区","長野県","飯田市","第５区","立憲民主党","福田　じゅんた","20462"
"長野県第５区","長野県","伊那市","第５区","立憲民主党","福田　じゅんた","12126"
"長野県第５区","長野県","駒ヶ根市","第５区","立憲民主党","福田　じゅんた","6632"
"長野県第５区","長野県","辰野町","第５区","日本共産党","後藤　そういち","831"
"長野県第５区","長野県","箕輪町","第５区","日本共産党","後藤　そういち","1271"
"長野県第５区","長野県","飯島町","第５区","日本共産党","後藤　そういち","459"
"長野県第５区","長野県","南箕輪村","第５区","日本共産党","後藤　そういち","688"
"長野県第５区","長野県","中川村","第５区","日本共産党","後藤　そういち","323"
"長野県第５区","長野県","宮田村","第５区","日本共産党","後藤　そういち","399"
"長野県第５区","長野県","松川町","第５区","日本共産党","後藤　そういち","455"
"長野県第５区","長野県","高森町","第５区","日本共産党","後藤　そういち","608"
"長野県第５区","長野県","阿南町","第５区","日本共産党","後藤　そういち","183"
"長野県第５区","長野県","阿智村","第５区","日本共産党","後藤　そういち","332"
"長野県第５区","長野県","平谷村","第５区","日本共産党","後藤　そういち","22"
"長野県第５区","長野県","根羽村","第５区","日本共産党","後藤　そういち","29"
"長野県第５区","長野県","下條村","第５区","日本共産党","後藤　そういち","166"
"長野県第５区","長野県","売木村","第５区","日本共産党","後藤　そういち","12"
"長野県第５区","長野県","天龍村","第５区","日本共産党","後藤　そういち","40"
"長野県第５区","長野県","泰阜村","第５区","日本共産党","後藤　そういち","60"
"長野県第５区","長野県","喬木村","第５区","日本共産党","後藤　そういち","315"
"長野県第５区","長野県","豊丘村","第５区","日本共産党","後藤　そういち","289"
"長野県第５区","長野県","大鹿村","第５区","日本共産党","後藤　そういち","55"
"長野県第５区","長野県","飯田市","第５区","日本共産党","後藤　そういち","4294"
"長野県第５区","長野県","伊那市","第５区","日本共産党","後藤　そういち","2663"
"長野県第５区","長野県","駒ヶ根市","第５区","日本共産党","後藤　そういち","1187"
"岐阜県第１区","岐阜県","岐阜市","第１区","日本共産党","山越　とおる","48325"
"岐阜県第１区","岐阜県","岐阜市","第１区","自由民主党","野田　聖子","100226"
"岐阜県第２区","岐阜県","大垣市","第２区","自由民主党","たなはし　泰文","36857"
"岐阜県第２区","岐阜県","海津市","第２区","自由民主党","たなはし　泰文","8981"
"岐阜県第２区","岐阜県","養老町","第２区","自由民主党","たなはし　泰文","7349"
"岐阜県第２区","岐阜県","垂井町","第２区","自由民主党","たなはし　泰文","7005"
"岐阜県第２区","岐阜県","関ケ原町","第２区","自由民主党","たなはし　泰文","2189"
"岐阜県第２区","岐阜県","神戸町","第２区","自由民主党","たなはし　泰文","4714"
"岐阜県第２区","岐阜県","輪之内町","第２区","自由民主党","たなはし　泰文","2448"
"岐阜県第２区","岐阜県","安八町","第２区","自由民主党","たなはし　泰文","4030"
"岐阜県第２区","岐阜県","揖斐川町","第２区","自由民主党","たなはし　泰文","6100"
"岐阜県第２区","岐阜県","大野町","第２区","自由民主党","たなはし　泰文","5377"
"岐阜県第２区","岐阜県","池田町","第２区","自由民主党","たなはし　泰文","6133"
"岐阜県第２区","岐阜県","大垣市","第２区","日本共産党","三尾　圭司","15711"
"岐阜県第２区","岐阜県","海津市","第２区","日本共産党","三尾　圭司","2846"
"岐阜県第２区","岐阜県","養老町","第２区","日本共産党","三尾　圭司","2299"
"岐阜県第２区","岐阜県","垂井町","第２区","日本共産党","三尾　圭司","2563"
"岐阜県第２区","岐阜県","関ケ原町","第２区","日本共産党","三尾　圭司","821"
"岐阜県第２区","岐阜県","神戸町","第２区","日本共産党","三尾　圭司","1976"
"岐阜県第２区","岐阜県","輪之内町","第２区","日本共産党","三尾　圭司","715"
"岐阜県第２区","岐阜県","安八町","第２区","日本共産党","三尾　圭司","1171"
"岐阜県第２区","岐阜県","揖斐川町","第２区","日本共産党","三尾　圭司","1674"
"岐阜県第２区","岐阜県","大野町","第２区","日本共産党","三尾　圭司","1775"
"岐阜県第２区","岐阜県","池田町","第２区","日本共産党","三尾　圭司","2083"
"岐阜県第２区","岐阜県","大垣市","第２区",NA,"伊藤　あゆみ","9302"
"岐阜県第２区","岐阜県","海津市","第２区",NA,"伊藤　あゆみ","2420"
"岐阜県第２区","岐阜県","養老町","第２区",NA,"伊藤　あゆみ","1378"
"岐阜県第２区","岐阜県","垂井町","第２区",NA,"伊藤　あゆみ","1605"
"岐阜県第２区","岐阜県","関ケ原町","第２区",NA,"伊藤　あゆみ"," 337"
"岐阜県第２区","岐阜県","神戸町","第２区",NA,"伊藤　あゆみ","1564"
"岐阜県第２区","岐阜県","輪之内町","第２区",NA,"伊藤　あゆみ"," 512"
"岐阜県第２区","岐阜県","安八町","第２区",NA,"伊藤　あゆみ"," 901"
"岐阜県第２区","岐阜県","揖斐川町","第２区",NA,"伊藤　あゆみ","1269"
"岐阜県第２区","岐阜県","大野町","第２区",NA,"伊藤　あゆみ","1559"
"岐阜県第２区","岐阜県","池田町","第２区",NA,"伊藤　あゆみ","1609"
"岐阜県第３区","岐阜県","関市","第３区","れいわ新選組","さかぐち　直人","8164"
"岐阜県第３区","岐阜県","美濃市","第３区","れいわ新選組","さかぐち　直人","2170"
"岐阜県第３区","岐阜県","羽島市","第３区","れいわ新選組","さかぐち　直人","6312"
"岐阜県第３区","岐阜県","各務原市","第３区","れいわ新選組","さかぐち　直人","15407"
"岐阜県第３区","岐阜県","山県市","第３区","れいわ新選組","さかぐち　直人","2137"
"岐阜県第３区","岐阜県","瑞穂市","第３区","れいわ新選組","さかぐち　直人","5000"
"岐阜県第３区","岐阜県","本巣市","第３区","れいわ新選組","さかぐち　直人","2929"
"岐阜県第３区","岐阜県","岐南町","第３区","れいわ新選組","さかぐち　直人","2174"
"岐阜県第３区","岐阜県","笠松町","第３区","れいわ新選組","さかぐち　直人","2038"
"岐阜県第３区","岐阜県","北方町","第３区","れいわ新選組","さかぐち　直人","1671"
"岐阜県第３区","岐阜県","関市","第３区","国民民主党","せんだ　あきひろ","11141"
"岐阜県第３区","岐阜県","美濃市","第３区","国民民主党","せんだ　あきひろ","2399"
"岐阜県第３区","岐阜県","羽島市","第３区","国民民主党","せんだ　あきひろ","8318"
"岐阜県第３区","岐阜県","各務原市","第３区","国民民主党","せんだ　あきひろ","19600"
"岐阜県第３区","岐阜県","山県市","第３区","国民民主党","せんだ　あきひろ","3000"
"岐阜県第３区","岐阜県","瑞穂市","第３区","国民民主党","せんだ　あきひろ","6755"
"岐阜県第３区","岐阜県","本巣市","第３区","国民民主党","せんだ　あきひろ","3980"
"岐阜県第３区","岐阜県","岐南町","第３区","国民民主党","せんだ　あきひろ","3593"
"岐阜県第３区","岐阜県","笠松町","第３区","国民民主党","せんだ　あきひろ","2994"
"岐阜県第３区","岐阜県","北方町","第３区","国民民主党","せんだ　あきひろ","2259"
"岐阜県第３区","岐阜県","関市","第３区","自由民主党","武藤　ようじ","17246"
"岐阜県第３区","岐阜県","美濃市","第３区","自由民主党","武藤　ようじ","4795"
"岐阜県第３区","岐阜県","羽島市","第３区","自由民主党","武藤　ようじ","12979"
"岐阜県第３区","岐阜県","各務原市","第３区","自由民主党","武藤　ようじ","28912"
"岐阜県第３区","岐阜県","山県市","第３区","自由民主党","武藤　ようじ","5994"
"岐阜県第３区","岐阜県","瑞穂市","第３区","自由民主党","武藤　ようじ","9232"
"岐阜県第３区","岐阜県","本巣市","第３区","自由民主党","武藤　ようじ","7062"
"岐阜県第３区","岐阜県","岐南町","第３区","自由民主党","武藤　ようじ","4366"
"岐阜県第３区","岐阜県","笠松町","第３区","自由民主党","武藤　ようじ","4356"
"岐阜県第３区","岐阜県","北方町","第３区","自由民主党","武藤　ようじ","3428"
"岐阜県第４区","岐阜県","高山市","第４区","立憲民主党","今井　まさと","22474"
"岐阜県第４区","岐阜県","美濃加茂市","第４区","立憲民主党","今井　まさと","15396"
"岐阜県第４区","岐阜県","可児市","第４区","立憲民主党","今井　まさと","27409"
"岐阜県第４区","岐阜県","飛騨市","第４区","立憲民主党","今井　まさと","6418"
"岐阜県第４区","岐阜県","郡上市","第４区","立憲民主党","今井　まさと","11729"
"岐阜県第４区","岐阜県","下呂市","第４区","立憲民主党","今井　まさと","9843"
"岐阜県第４区","岐阜県","坂祝町","第４区","立憲民主党","今井　まさと","2260"
"岐阜県第４区","岐阜県","富加町","第４区","立憲民主党","今井　まさと","1699"
"岐阜県第４区","岐阜県","川辺町","第４区","立憲民主党","今井　まさと","3359"
"岐阜県第４区","岐阜県","七宗町","第４区","立憲民主党","今井　まさと","1195"
"岐阜県第４区","岐阜県","八百津町","第４区","立憲民主党","今井　まさと","3574"
"岐阜県第４区","岐阜県","白川町","第４区","立憲民主党","今井　まさと","2590"
"岐阜県第４区","岐阜県","東白川村","第４区","立憲民主党","今井　まさと","707"
"岐阜県第４区","岐阜県","御嵩町","第４区","立憲民主党","今井　まさと","4996"
"岐阜県第４区","岐阜県","白川村","第４区","立憲民主党","今井　まさと","383"
"岐阜県第４区","岐阜県","高山市","第４区","自由民主党","金子　しゅんぺい","22651"
"岐阜県第４区","岐阜県","美濃加茂市","第４区","自由民主党","金子　しゅんぺい","8724"
"岐阜県第４区","岐阜県","可児市","第４区","自由民主党","金子　しゅんぺい","14568"
"岐阜県第４区","岐阜県","飛騨市","第４区","自由民主党","金子　しゅんぺい","6374"
"岐阜県第４区","岐阜県","郡上市","第４区","自由民主党","金子　しゅんぺい","11758"
"岐阜県第４区","岐阜県","下呂市","第４区","自由民主党","金子　しゅんぺい","7420"
"岐阜県第４区","岐阜県","坂祝町","第４区","自由民主党","金子　しゅんぺい","1347"
"岐阜県第４区","岐阜県","富加町","第４区","自由民主党","金子　しゅんぺい","1219"
"岐阜県第４区","岐阜県","川辺町","第４区","自由民主党","金子　しゅんぺい","1699"
"岐阜県第４区","岐阜県","七宗町","第４区","自由民主党","金子　しゅんぺい","849"
"岐阜県第４区","岐阜県","八百津町","第４区","自由民主党","金子　しゅんぺい","2126"
"岐阜県第４区","岐阜県","白川町","第４区","自由民主党","金子　しゅんぺい","1894"
"岐阜県第４区","岐阜県","東白川村","第４区","自由民主党","金子　しゅんぺい","669"
"岐阜県第４区","岐阜県","御嵩町","第４区","自由民主党","金子　しゅんぺい","3199"
"岐阜県第４区","岐阜県","白川村","第４区","自由民主党","金子　しゅんぺい","632"
"岐阜県第５区","岐阜県","多治見市","第５区","立憲民主党","まの　さとし","21549"
"岐阜県第５区","岐阜県","中津川市","第５区","立憲民主党","まの　さとし","13433"
"岐阜県第５区","岐阜県","瑞浪市","第５区","立憲民主党","まの　さとし","6118"
"岐阜県第５区","岐阜県","恵那市","第５区","立憲民主党","まの　さとし","7905"
"岐阜県第５区","岐阜県","土岐市","第５区","立憲民主党","まの　さとし","9968"
"岐阜県第５区","岐阜県","多治見市","第５区","自由民主党","古屋　圭司","21177"
"岐阜県第５区","岐阜県","中津川市","第５区","自由民主党","古屋　圭司","17883"
"岐阜県第５区","岐阜県","瑞浪市","第５区","自由民主党","古屋　圭司","8694"
"岐阜県第５区","岐阜県","恵那市","第５区","自由民主党","古屋　圭司","13799"
"岐阜県第５区","岐阜県","土岐市","第５区","自由民主党","古屋　圭司","12126"
"岐阜県第５区","岐阜県","多治見市","第５区","日本維新の会","山田　良司","6724"
"岐阜県第５区","岐阜県","中津川市","第５区","日本維新の会","山田　良司","4748"
"岐阜県第５区","岐阜県","瑞浪市","第５区","日本維新の会","山田　良司","2403"
"岐阜県第５区","岐阜県","恵那市","第５区","日本維新の会","山田　良司","2639"
"岐阜県第５区","岐阜県","土岐市","第５区","日本維新の会","山田　良司","3459"
"静岡県第１区","静岡県","静岡市葵区","第１区","立憲民主党","高橋　みほ","26090"
"静岡県第１区","静岡県","静岡市駿河区","第１区","立憲民主党","高橋　みほ","21285"
"静岡県第１区","静岡県","静岡市葵区","第１区","日本維新の会","山下　こうき","11373"
"静岡県第１区","静岡県","静岡市駿河区","第１区","日本維新の会","山下　こうき","10866"
"静岡県第１区","静岡県","静岡市葵区","第１区","日本共産党","鈴木　せつ子","8481.1290000000008"
"静岡県第１区","静岡県","静岡市駿河区","第１区","日本共産党","鈴木　せつ子","5112.7969999999996"
"静岡県第１区","静岡県","静岡市葵区","第１区","自由民主党","かみかわ　陽子","63301"
"静岡県第１区","静岡県","静岡市駿河区","第１区","自由民主党","かみかわ　陽子","50977"
"静岡県第１区","静岡県","静岡市葵区","第１区",NA,"鈴木　よしひろ","1853.870"
"静岡県第１区","静岡県","静岡市駿河区","第１区",NA,"鈴木　よしひろ","1821.202"
"静岡県第２区","静岡県","島田市","第２区","自由民主党","井林　たつのり","24192"
"静岡県第２区","静岡県","焼津市","第２区","自由民主党","井林　たつのり","33334"
"静岡県第２区","静岡県","藤枝市","第２区","自由民主党","井林　たつのり","34054"
"静岡県第２区","静岡県","牧之原市","第２区","自由民主党","井林　たつのり","12017"
"静岡県第２区","静岡県","吉田町","第２区","自由民主党","井林　たつのり","7099"
"静岡県第２区","静岡県","川根本町","第２区","自由民主党","井林　たつのり","2723"
"静岡県第２区","静岡県","島田市","第２区","参政党","さげさか　大介","6714"
"静岡県第２区","静岡県","焼津市","第２区","参政党","さげさか　大介","6004"
"静岡県第２区","静岡県","藤枝市","第２区","参政党","さげさか　大介","6449"
"静岡県第２区","静岡県","牧之原市","第２区","参政党","さげさか　大介","1808"
"静岡県第２区","静岡県","吉田町","第２区","参政党","さげさか　大介","1333"
"静岡県第２区","静岡県","川根本町","第２区","参政党","さげさか　大介","178"
"静岡県第２区","静岡県","島田市","第２区","立憲民主党","鈴木　たけゆき","15101"
"静岡県第２区","静岡県","焼津市","第２区","立憲民主党","鈴木　たけゆき","19914"
"静岡県第２区","静岡県","藤枝市","第２区","立憲民主党","鈴木　たけゆき","25157"
"静岡県第２区","静岡県","牧之原市","第２区","立憲民主党","鈴木　たけゆき","5454"
"静岡県第２区","静岡県","吉田町","第２区","立憲民主党","鈴木　たけゆき","3808"
"静岡県第２区","静岡県","川根本町","第２区","立憲民主党","鈴木　たけゆき","697"
"静岡県第３区","静岡県","磐田市","第３区","自由民主党","山本　ゆうぞう","15869"
"静岡県第３区","静岡県","掛川市","第３区","自由民主党","山本　ゆうぞう","21860"
"静岡県第３区","静岡県","袋井市","第３区","自由民主党","山本　ゆうぞう","9683"
"静岡県第３区","静岡県","御前崎市","第３区","自由民主党","山本　ゆうぞう","5645"
"静岡県第３区","静岡県","菊川市","第３区","自由民主党","山本　ゆうぞう","6275"
"静岡県第３区","静岡県","森町","第３区","自由民主党","山本　ゆうぞう","2267"
"静岡県第３区","静岡県","磐田市","第３区",NA,"杉村　よしお","1337"
"静岡県第３区","静岡県","掛川市","第３区",NA,"杉村　よしお","1056"
"静岡県第３区","静岡県","袋井市","第３区",NA,"杉村　よしお"," 726"
"静岡県第３区","静岡県","御前崎市","第３区",NA,"杉村　よしお"," 276"
"静岡県第３区","静岡県","菊川市","第３区",NA,"杉村　よしお"," 492"
"静岡県第３区","静岡県","森町","第３区",NA,"杉村　よしお"," 109"
"静岡県第３区","静岡県","磐田市","第３区","日本維新の会","かました　由佳子","6474"
"静岡県第３区","静岡県","掛川市","第３区","日本維新の会","かました　由佳子","4068"
"静岡県第３区","静岡県","袋井市","第３区","日本維新の会","かました　由佳子","3344"
"静岡県第３区","静岡県","御前崎市","第３区","日本維新の会","かました　由佳子","1261"
"静岡県第３区","静岡県","菊川市","第３区","日本維新の会","かました　由佳子","1922"
"静岡県第３区","静岡県","森町","第３区","日本維新の会","かました　由佳子","504"
"静岡県第３区","静岡県","磐田市","第３区",NA,"宮沢　ひろゆき","16437"
"静岡県第３区","静岡県","掛川市","第３区",NA,"宮沢　ひろゆき"," 6844"
"静岡県第３区","静岡県","袋井市","第３区",NA,"宮沢　ひろゆき"," 6899"
"静岡県第３区","静岡県","御前崎市","第３区",NA,"宮沢　ひろゆき"," 2224"
"静岡県第３区","静岡県","菊川市","第３区",NA,"宮沢　ひろゆき"," 3585"
"静岡県第３区","静岡県","森町","第３区",NA,"宮沢　ひろゆき"," 1986"
"静岡県第３区","静岡県","磐田市","第３区","立憲民主党","小山　のぶひろ","35633"
"静岡県第３区","静岡県","掛川市","第３区","立憲民主党","小山　のぶひろ","21627"
"静岡県第３区","静岡県","袋井市","第３区","立憲民主党","小山　のぶひろ","17081"
"静岡県第３区","静岡県","御前崎市","第３区","立憲民主党","小山　のぶひろ","4618"
"静岡県第３区","静岡県","菊川市","第３区","立憲民主党","小山　のぶひろ","9215"
"静岡県第３区","静岡県","森町","第３区","立憲民主党","小山　のぶひろ","3898"
"静岡県第４区","静岡県","静岡市清水区","第４区","自由民主党","ふかざわ　陽一","54424"
"静岡県第４区","静岡県","富士宮市","第４区","自由民主党","ふかざわ　陽一","22699"
"静岡県第４区","静岡県","富士市","第４区","自由民主党","ふかざわ　陽一","2678"
"静岡県第４区","静岡県","静岡市清水区","第４区","国民民主党","田中　けん","47314"
"静岡県第４区","静岡県","富士宮市","第４区","国民民主党","田中　けん","30588"
"静岡県第４区","静岡県","富士市","第４区","国民民主党","田中　けん","4546"
"静岡県第５区","静岡県","三島市","第５区","日本共産党","下山　かずみ","4349"
"静岡県第５区","静岡県","富士市","第５区","日本共産党","下山　かずみ","5585"
"静岡県第５区","静岡県","御殿場市","第５区","日本共産党","下山　かずみ","2284"
"静岡県第５区","静岡県","裾野市","第５区","日本共産党","下山　かずみ","1478"
"静岡県第５区","静岡県","函南町","第５区","日本共産党","下山　かずみ","1396"
"静岡県第５区","静岡県","小山町","第５区","日本共産党","下山　かずみ","513"
"静岡県第５区","静岡県","三島市","第５区","立憲民主党","とやま　かずゆき","14472"
"静岡県第５区","静岡県","富士市","第５区","立憲民主党","とやま　かずゆき","31289"
"静岡県第５区","静岡県","御殿場市","第５区","立憲民主党","とやま　かずゆき","8400"
"静岡県第５区","静岡県","裾野市","第５区","立憲民主党","とやま　かずゆき","6487"
"静岡県第５区","静岡県","函南町","第５区","立憲民主党","とやま　かずゆき","4354"
"静岡県第５区","静岡県","小山町","第５区","立憲民主党","とやま　かずゆき","1610"
"静岡県第５区","静岡県","三島市","第５区","自由民主党","細野　豪志","29880"
"静岡県第５区","静岡県","富士市","第５区","自由民主党","細野　豪志","56880"
"静岡県第５区","静岡県","御殿場市","第５区","自由民主党","細野　豪志","23596"
"静岡県第５区","静岡県","裾野市","第５区","自由民主党","細野　豪志","14794"
"静岡県第５区","静岡県","函南町","第５区","自由民主党","細野　豪志","9966"
"静岡県第５区","静岡県","小山町","第５区","自由民主党","細野　豪志","5905"
"静岡県第６区","静岡県","沼津市","第６区","れいわ新選組","冨谷　こうすけ","7793"
"静岡県第６区","静岡県","熱海市","第６区","れいわ新選組","冨谷　こうすけ","1485"
"静岡県第６区","静岡県","伊東市","第６区","れいわ新選組","冨谷　こうすけ","3143"
"静岡県第６区","静岡県","下田市","第６区","れいわ新選組","冨谷　こうすけ","831"
"静岡県第６区","静岡県","伊豆市","第６区","れいわ新選組","冨谷　こうすけ","1038"
"静岡県第６区","静岡県","伊豆の国市","第６区","れいわ新選組","冨谷　こうすけ","1825"
"静岡県第６区","静岡県","東伊豆町","第６区","れいわ新選組","冨谷　こうすけ","433"
"静岡県第６区","静岡県","河津町","第６区","れいわ新選組","冨谷　こうすけ","239"
"静岡県第６区","静岡県","南伊豆町","第６区","れいわ新選組","冨谷　こうすけ","310"
"静岡県第６区","静岡県","松崎町","第６区","れいわ新選組","冨谷　こうすけ","250"
"静岡県第６区","静岡県","西伊豆町","第６区","れいわ新選組","冨谷　こうすけ","252"
"静岡県第６区","静岡県","清水町","第６区","れいわ新選組","冨谷　こうすけ","1386"
"静岡県第６区","静岡県","長泉町","第６区","れいわ新選組","冨谷　こうすけ","2018"
"静岡県第６区","静岡県","沼津市","第６区","自由民主党","かつまた　孝明","35016"
"静岡県第６区","静岡県","熱海市","第６区","自由民主党","かつまた　孝明","7089"
"静岡県第６区","静岡県","伊東市","第６区","自由民主党","かつまた　孝明","13497"
"静岡県第６区","静岡県","下田市","第６区","自由民主党","かつまた　孝明","4553"
"静岡県第６区","静岡県","伊豆市","第６区","自由民主党","かつまた　孝明","6693"
"静岡県第６区","静岡県","伊豆の国市","第６区","自由民主党","かつまた　孝明","9233"
"静岡県第６区","静岡県","東伊豆町","第６区","自由民主党","かつまた　孝明","2862"
"静岡県第６区","静岡県","河津町","第６区","自由民主党","かつまた　孝明","1788"
"静岡県第６区","静岡県","南伊豆町","第６区","自由民主党","かつまた　孝明","2167"
"静岡県第６区","静岡県","松崎町","第６区","自由民主党","かつまた　孝明","1735"
"静岡県第６区","静岡県","西伊豆町","第６区","自由民主党","かつまた　孝明","1959"
"静岡県第６区","静岡県","清水町","第６区","自由民主党","かつまた　孝明","5592"
"静岡県第６区","静岡県","長泉町","第６区","自由民主党","かつまた　孝明","7904"
"静岡県第６区","静岡県","沼津市","第６区","立憲民主党","わたなべ　周","39435"
"静岡県第６区","静岡県","熱海市","第６区","立憲民主党","わたなべ　周","6392"
"静岡県第６区","静岡県","伊東市","第６区","立憲民主党","わたなべ　周","12699"
"静岡県第６区","静岡県","下田市","第６区","立憲民主党","わたなべ　周","4012"
"静岡県第６区","静岡県","伊豆市","第６区","立憲民主党","わたなべ　周","6390"
"静岡県第６区","静岡県","伊豆の国市","第６区","立憲民主党","わたなべ　周","9749"
"静岡県第６区","静岡県","東伊豆町","第６区","立憲民主党","わたなべ　周","1872"
"静岡県第６区","静岡県","河津町","第６区","立憲民主党","わたなべ　周","1332"
"静岡県第６区","静岡県","南伊豆町","第６区","立憲民主党","わたなべ　周","1662"
"静岡県第６区","静岡県","松崎町","第６区","立憲民主党","わたなべ　周","1395"
"静岡県第６区","静岡県","西伊豆町","第６区","立憲民主党","わたなべ　周","1549"
"静岡県第６区","静岡県","清水町","第６区","立憲民主党","わたなべ　周","6957"
"静岡県第６区","静岡県","長泉町","第６区","立憲民主党","わたなべ　周","10778"
"静岡県第７区","静岡県","浜松市中央区","第７区","立憲民主党","日吉　雄太","20412"
"静岡県第７区","静岡県","浜松市浜名区","第７区","立憲民主党","日吉　雄太","22085"
"静岡県第７区","静岡県","浜松市天竜区","第７区","立憲民主党","日吉　雄太","3508"
"静岡県第７区","静岡県","湖西市","第７区","立憲民主党","日吉　雄太","8784"
"静岡県第７区","静岡県","浜松市中央区","第７区","自由民主党","城内　みのる","42755"
"静岡県第７区","静岡県","浜松市浜名区","第７区","自由民主党","城内　みのる","45430"
"静岡県第７区","静岡県","浜松市天竜区","第７区","自由民主党","城内　みのる","9459"
"静岡県第７区","静岡県","湖西市","第７区","自由民主党","城内　みのる","17531"
"静岡県第７区","静岡県","浜松市中央区","第７区","日本共産党","吉川　なおこ","4369"
"静岡県第７区","静岡県","浜松市浜名区","第７区","日本共産党","吉川　なおこ","5093"
"静岡県第７区","静岡県","浜松市天竜区","第７区","日本共産党","吉川　なおこ","885"
